entity,attribute,gold_value,entity_documents,cue_documents,support_documents,distortion_candidate_documents,covered,distinct_support_formulations,support_formulation_entropy_bits
Senterran,classification,Bulwark Geminon,215,28,8,20,1,8,3.0
Senterran,types,grass | ground,215,23,0,23,0,0,0.0
Senterran,ability,Iron Barbs,215,42,0,42,0,0,0.0
Senterran,hp,17,215,97,0,97,0,0,0.0
Senterran,attack,75,215,96,1,95,1,1,-0.0
Senterran,defense,96,215,109,1,108,1,1,-0.0
Senterran,special attack,67,215,39,0,39,0,0,0.0
Senterran,special defense,45,215,57,0,57,0,0,0.0
Senterran,speed,16,215,114,0,114,0,0,0.0
Senterran,base_stat_total,316,215,80,0,80,0,0,0.0
Senterran,weight,300,215,7,0,7,0,0,0.0
Senterran,height,3,215,8,1,7,1,1,-0.0
Senterran,move,Thousand Waves,215,145,0,145,0,0,0.0
Serrglacius,classification,Glacier Geminon,357,98,41,57,1,41,5.357552
Serrglacius,types,fighting | ice,357,92,14,78,1,14,3.807355
Serrglacius,ability,Magnet Pull,357,44,0,44,0,0,0.0
Serrglacius,hp,48,357,94,0,94,0,0,0.0
Serrglacius,attack,108,357,105,2,103,1,2,1.0
Serrglacius,defense,73,357,105,1,104,1,1,-0.0
Serrglacius,special attack,70,357,68,0,68,0,0,0.0
Serrglacius,special defense,76,357,61,0,61,0,0,0.0
Serrglacius,speed,130,357,131,3,128,1,3,1.584963
Serrglacius,base_stat_total,505,357,83,0,83,0,0,0.0
Serrglacius,weight,333,357,74,0,74,0,0,0.0
Serrglacius,height,12,357,61,3,58,1,3,1.584963
Serrglacius,move,Aurora Beam,357,168,0,168,0,0,0.0
Serrkrystasma,classification,Specter Geminon,376,101,25,76,1,25,4.643856
Serrkrystasma,types,fighting | ghost,376,83,11,72,1,11,3.459432
Serrkrystasma,ability,Chlorophyll,376,49,0,49,0,0,0.0
Serrkrystasma,hp,63,376,125,0,125,0,0,0.0
Serrkrystasma,attack,141,376,128,1,127,1,1,-0.0
Serrkrystasma,defense,95,376,121,1,120,1,1,-0.0
Serrkrystasma,special attack,94,376,81,1,80,1,1,-0.0
Serrkrystasma,special defense,109,376,68,1,67,1,1,-0.0
Serrkrystasma,speed,154,376,142,1,141,1,1,-0.0
Serrkrystasma,base_stat_total,656,376,114,0,114,0,0,0.0
Serrkrystasma,weight,437,376,72,0,72,0,0,0.0
Serrkrystasma,height,17,376,70,1,69,1,1,-0.0
Serrkrystasma,move,Force Palm,376,207,0,207,0,0,0.0
Serrkrystor,classification,Shard Geminon,391,115,54,61,1,54,5.754888
Serrkrystor,types,fighting,391,120,63,57,1,65,6.022368
Serrkrystor,ability,Infiltrator,391,48,1,47,1,1,-0.0
Serrkrystor,hp,31,391,81,0,81,0,0,0.0
Serrkrystor,attack,68,391,104,0,104,0,0,0.0
Serrkrystor,defense,47,391,100,0,100,0,0,0.0
Serrkrystor,special attack,47,391,62,1,61,1,1,-0.0
Serrkrystor,special defense,52,391,54,0,54,0,0,0.0
Serrkrystor,speed,87,391,118,4,114,1,4,2.0
Serrkrystor,base_stat_total,332,391,77,0,77,0,0,0.0
Serrkrystor,weight,208,391,95,1,94,1,1,-0.0
Serrkrystor,height,8,391,83,6,77,1,6,2.584963
Serrkrystor,move,Double Kick,391,168,1,167,1,1,-0.0
Shadarmor,classification,Shade Geminon,502,90,12,78,1,12,3.584963
Shadarmor,types,dark,502,80,31,49,1,32,5.0
Shadarmor,ability,Battle Armor,502,117,3,114,1,3,1.584963
Shadarmor,hp,122,502,145,1,144,1,1,-0.0
Shadarmor,attack,148,502,181,0,181,0,0,0.0
Shadarmor,defense,120,502,148,3,145,1,3,1.584963
Shadarmor,special attack,118,502,104,0,104,0,0,0.0
Shadarmor,special defense,131,502,101,0,101,0,0,0.0
Shadarmor,speed,62,502,184,1,183,1,1,-0.0
Shadarmor,base_stat_total,701,502,115,1,114,1,1,-0.0
Shadarmor,weight,2312,502,58,0,58,0,0,0.0
Shadarmor,height,6,502,44,0,44,0,0,0.0
Shadarmor,move,Fling,502,313,0,313,0,0,0.0
Shadgrime,classification,Shade Geminon,426,130,64,66,1,65,6.022368
Shadgrime,types,dark,426,130,88,42,1,95,6.569856
Shadgrime,ability,Flare Boost,426,66,2,64,1,2,1.0
Shadgrime,hp,100,426,82,0,82,0,0,0.0
Shadgrime,attack,120,426,144,3,141,1,3,1.584963
Shadgrime,defense,96,426,98,2,96,1,2,1.0
Shadgrime,special attack,90,426,76,1,75,1,1,-0.0
Shadgrime,special defense,115,426,65,1,64,1,1,-0.0
Shadgrime,speed,52,426,128,2,126,1,2,1.0
Shadgrime,base_stat_total,573,426,69,0,69,0,0,0.0
Shadgrime,weight,1652,426,90,0,90,0,0,0.0
Shadgrime,height,5,426,74,5,69,1,5,2.321928
Shadgrime,move,Malicious Moonsault,426,215,10,205,1,10,3.321928
Shadwisp,classification,Shade Geminon,422,121,37,84,1,39,5.285402
Shadwisp,types,dark,422,120,64,56,1,69,6.108524
Shadwisp,ability,Magic Guard,422,71,4,67,1,4,2.0
Shadwisp,hp,60,422,87,1,86,1,1,-0.0
Shadwisp,attack,71,422,113,2,111,1,2,1.0
Shadwisp,defense,62,422,97,1,96,1,1,-0.0
Shadwisp,special attack,56,422,84,1,83,1,1,-0.0
Shadwisp,special defense,69,422,86,4,82,1,4,2.0
Shadwisp,speed,35,422,127,1,126,1,1,-0.0
Shadwisp,base_stat_total,353,422,85,0,85,0,0,0.0
Shadwisp,weight,1101,422,80,0,80,0,0,0.0
Shadwisp,height,3,422,70,8,62,1,8,3.0
Shadwisp,move,Flatter,422,199,1,198,1,1,-0.0
Shardite,classification,Shard Geminon,332,150,53,97,1,57,5.83289
Shardite,types,rock,332,159,102,57,1,112,6.807355
Shardite,ability,Analytic,332,47,0,47,0,0,0.0
Shardite,hp,68,332,44,2,42,1,2,1.0
Shardite,attack,138,332,63,0,63,0,0,0.0
Shardite,defense,45,332,61,0,61,0,0,0.0
Shardite,special attack,66,332,32,1,31,1,1,-0.0
Shardite,special defense,75,332,39,2,37,1,2,1.0
Shardite,speed,74,332,58,0,58,0,0,0.0
Shardite,base_stat_total,466,332,41,0,41,0,0,0.0
Shardite,weight,835,332,131,0,131,0,0,0.0
Shardite,height,9,332,109,3,106,1,3,1.584963
Shardite,move,Splintered Stormshards,332,103,5,98,1,5,2.321928
Skreechime,classification,Siren Geminon,709,205,36,169,1,36,5.169925
Skreechime,types,flying,709,160,99,61,1,109,6.768184
Skreechime,ability,Poison Point,709,144,2,142,1,2,1.0
Skreechime,hp,97,709,169,1,168,1,1,-0.0
Skreechime,attack,111,709,199,0,199,0,0,0.0
Skreechime,defense,171,709,152,0,152,0,0,0.0
Skreechime,special attack,174,709,165,2,163,1,2,1.0
Skreechime,special defense,84,709,144,0,144,0,0,0.0
Skreechime,speed,168,709,216,1,215,1,1,-0.0
Skreechime,base_stat_total,805,709,165,2,163,1,2,1.0
Skreechime,weight,968,709,124,0,124,0,0,0.0
Skreechime,height,26,709,113,1,112,1,1,-0.0
Skreechime,move,Roost,709,368,6,362,1,6,2.584963
Skreellet,classification,Siren Geminon,991,280,54,226,1,54,5.754888
Skreellet,types,flying,991,235,127,108,1,137,7.098032
Skreellet,ability,Flash Fire,991,224,1,223,1,1,-0.0
Skreellet,hp,50,991,233,1,232,1,1,-0.0
Skreellet,attack,56,991,311,4,307,1,4,2.0
Skreellet,defense,84,991,244,2,242,1,2,1.0
Skreellet,special attack,83,991,213,0,213,0,0,0.0
Skreellet,special defense,44,991,157,3,154,1,3,1.584963
Skreellet,speed,95,991,350,5,345,1,5,2.321928
Skreellet,base_stat_total,412,991,188,2,186,1,2,1.0
Skreellet,weight,461,991,159,0,159,0,0,0.0
Skreellet,height,13,991,131,5,126,1,5,2.321928
Skreellet,move,Chatter,991,570,0,570,0,0,0.0
Skreemourn,classification,Siren Geminon,670,154,38,116,1,38,5.247928
Skreemourn,types,flying,670,140,76,64,1,84,6.392317
Skreemourn,ability,Stance Change,670,109,4,105,1,4,2.0
Skreemourn,hp,83,670,155,0,155,0,0,0.0
Skreemourn,attack,89,670,203,2,201,1,2,1.0
Skreemourn,defense,122,670,178,3,175,1,3,1.584963
Skreemourn,special attack,124,670,155,0,155,0,0,0.0
Skreemourn,special defense,65,670,132,0,132,0,0,0.0
Skreemourn,speed,133,670,243,0,243,0,0,0.0
Skreemourn,base_stat_total,616,670,170,0,170,0,0,0.0
Skreemourn,weight,784,670,86,0,86,0,0,0.0
Skreemourn,height,22,670,86,0,86,0,0,0.0
Skreemourn,move,Oblivion Wing,670,358,0,358,0,0,0.0
Skuldron,classification,Armor Geminon,712,205,52,153,1,53,5.72792
Skuldron,types,normal | steel,712,166,5,161,1,5,2.321928
Skuldron,ability,Truant,712,157,0,157,0,0,0.0
Skuldron,hp,51,712,191,0,191,0,0,0.0
Skuldron,attack,118,712,225,0,225,0,0,0.0
Skuldron,defense,129,712,261,0,261,0,0,0.0
Skuldron,special attack,16,712,133,0,133,0,0,0.0
Skuldron,special defense,157,712,121,0,121,0,0,0.0
Skuldron,speed,57,712,215,0,215,0,0,0.0
Skuldron,base_stat_total,528,712,130,0,130,0,0,0.0
Skuldron,weight,448,712,99,0,99,0,0,0.0
Skuldron,height,14,712,92,4,88,1,4,2.0
Skuldron,move,Metal Sound,712,378,18,360,1,18,4.169925
Skullet,classification,Pebble Geminon,957,345,56,289,1,56,5.807355
Skullet,types,normal,957,295,64,231,1,66,6.044394
Skullet,ability,Wimp Out,957,153,0,153,0,0,0.0
Skullet,hp,33,957,184,1,183,1,1,-0.0
Skullet,attack,79,957,265,2,263,1,2,1.0
Skullet,defense,89,957,211,1,210,1,1,-0.0
Skullet,special attack,10,957,140,1,139,1,1,-0.0
Skullet,special defense,94,957,134,2,132,1,2,1.0
Skullet,speed,38,957,293,4,289,1,4,2.0
Skullet,base_stat_total,343,957,171,0,171,0,0,0.0
Skullet,weight,299,957,198,0,198,0,0,0.0
Skullet,height,9,957,179,6,173,1,6,2.584963
Skullet,move,Hold Back,957,421,5,416,1,5,2.321928
Slagrift,classification,Slag Geminon,99,57,26,31,1,26,4.70044
Slagrift,types,fighting | normal,99,68,5,63,1,5,2.321928
Slagrift,ability,Levitate,99,6,0,6,0,0,0.0
Slagrift,hp,55,99,9,0,9,0,0,0.0
Slagrift,attack,60,99,8,1,7,1,1,-0.0
Slagrift,defense,75,99,10,0,10,0,0,0.0
Slagrift,special attack,74,99,5,0,5,0,0,0.0
Slagrift,special defense,63,99,4,0,4,0,0,0.0
Slagrift,speed,59,99,10,0,10,0,0,0.0
Slagrift,base_stat_total,386,99,7,0,7,0,0,0.0
Slagrift,weight,1098,99,53,0,53,0,0,0.0
Slagrift,height,7,99,40,1,39,1,1,-0.0
Slagrift,move,Cut,99,16,0,16,0,0,0.0
Solifoss,classification,Monolith Geminon,296,83,33,50,1,33,5.044394
Solifoss,types,rock | ground,296,78,19,59,1,19,4.247928
Solifoss,ability,Drought,296,60,0,60,0,0,0.0
Solifoss,hp,66,296,98,1,97,1,1,-0.0
Solifoss,attack,140,296,96,2,94,1,2,1.0
Solifoss,defense,79,296,90,0,90,0,0,0.0
Solifoss,special attack,40,296,55,0,55,0,0,0.0
Solifoss,special defense,27,296,54,1,53,1,1,-0.0
Solifoss,speed,32,296,107,1,106,1,1,-0.0
Solifoss,base_stat_total,384,296,77,0,77,0,0,0.0
Solifoss,weight,806,296,54,0,54,0,0,0.0
Solifoss,height,9,296,50,1,49,1,1,-0.0
Solifoss,move,Bulldoze,296,162,1,161,1,1,-0.0
Solvion,classification,Lumen Geminon,337,111,2,109,1,2,1.0
Solvion,types,electric,337,100,64,36,1,68,6.087463
Solvion,ability,Magic Guard,337,83,0,83,0,0,0.0
Solvion,hp,34,337,73,0,73,0,0,0.0
Solvion,attack,93,337,88,2,86,1,2,1.0
Solvion,defense,49,337,74,2,72,1,2,1.0
Solvion,special attack,98,337,41,2,39,1,2,1.0
Solvion,special defense,109,337,43,0,43,0,0,0.0
Solvion,speed,34,337,95,1,94,1,1,-0.0
Solvion,base_stat_total,417,337,64,0,64,0,0,0.0
Solvion,weight,2204,337,72,0,72,0,0,0.0
Solvion,height,7,337,63,0,63,0,0,0.0
Solvion,move,Electro Ball,337,160,15,145,1,15,3.906891
Somnoglyph,classification,Rune Geminon,306,84,3,81,1,3,1.584963
Somnoglyph,types,psychic | flying,306,86,12,74,1,12,3.584963
Somnoglyph,ability,Magician,306,64,5,59,1,5,2.321928
Somnoglyph,hp,68,306,71,2,69,1,2,1.0
Somnoglyph,attack,79,306,85,2,83,1,2,1.0
Somnoglyph,defense,25,306,87,1,86,1,1,-0.0
Somnoglyph,special attack,78,306,76,1,75,1,1,-0.0
Somnoglyph,special defense,47,306,48,0,48,0,0,0.0
Somnoglyph,speed,79,306,108,1,107,1,1,-0.0
Somnoglyph,base_stat_total,376,306,69,0,69,0,0,0.0
Somnoglyph,weight,907,306,50,0,50,0,0,0.0
Somnoglyph,height,18,306,47,0,47,0,0,0.0
Somnoglyph,move,Hypnosis,306,163,11,152,1,11,3.459432
Somnolith,classification,Boulder Geminon,282,56,22,34,1,24,4.584963
Somnolith,types,poison | rock,282,55,7,48,1,7,2.807355
Somnolith,ability,Comatose,282,54,4,50,1,4,2.0
Somnolith,hp,63,282,103,0,103,0,0,0.0
Somnolith,attack,110,282,110,0,110,0,0,0.0
Somnolith,defense,89,282,103,1,102,1,1,-0.0
Somnolith,special attack,32,282,49,1,48,1,1,-0.0
Somnolith,special defense,69,282,58,0,58,0,0,0.0
Somnolith,speed,59,282,124,0,124,0,0,0.0
Somnolith,base_stat_total,422,282,59,2,57,1,2,1.0
Somnolith,weight,717,282,33,0,33,0,0,0.0
Somnolith,height,17,282,20,0,20,0,0,0.0
Somnolith,move,Sludge Bomb,282,175,17,158,1,17,4.087463
Somnovault,classification,Vault Geminon,381,102,52,50,1,52,5.70044
Somnovault,types,psychic | flying,381,90,20,70,1,20,4.321928
Somnovault,ability,Solid Rock,381,82,9,73,1,9,3.169925
Somnovault,hp,106,381,108,1,107,1,1,-0.0
Somnovault,attack,126,381,109,1,108,1,1,-0.0
Somnovault,defense,41,381,96,2,94,1,2,1.0
Somnovault,special attack,117,381,74,2,72,1,2,1.0
Somnovault,special defense,78,381,71,0,71,0,0,0.0
Somnovault,speed,126,381,122,0,122,0,0,0.0
Somnovault,base_stat_total,594,381,82,1,81,1,1,-0.0
Somnovault,weight,1542,381,58,0,58,0,0,0.0
Somnovault,height,29,381,47,0,47,0,0,0.0
Somnovault,move,Wonder Room,381,202,3,199,1,3,1.584963
Sonant,classification,Bell Geminon,370,110,36,74,1,38,5.247928
Sonant,types,dragon,370,96,21,75,1,22,4.459432
Sonant,ability,Unburden,370,59,5,54,1,5,2.321928
Sonant,hp,72,370,91,1,90,1,1,-0.0
Sonant,attack,47,370,102,1,101,1,1,-0.0
Sonant,defense,39,370,94,0,94,0,0,0.0
Sonant,special attack,27,370,53,2,51,1,2,1.0
Sonant,special defense,34,370,66,1,65,1,1,-0.0
Sonant,speed,69,370,112,1,111,1,1,-0.0
Sonant,base_stat_total,288,370,98,0,98,0,0,0.0
Sonant,weight,282,370,70,0,70,0,0,0.0
Sonant,height,12,370,61,2,59,1,2,1.0
Sonant,move,Clanging Scales,370,174,0,174,0,0,0.0
Sonorael,classification,Aura Geminon,68,23,0,23,0,0,0.0
Sonorael,types,dragon | fairy,68,20,0,20,0,0,0.0
Sonorael,ability,Lightningrod,68,15,0,15,0,0,0.0
Sonorael,hp,132,68,3,0,3,0,0,0.0
Sonorael,attack,98,68,13,0,13,0,0,0.0
Sonorael,defense,79,68,7,0,7,0,0,0.0
Sonorael,special attack,57,68,6,0,6,0,0,0.0
Sonorael,special defense,71,68,7,0,7,0,0,0.0
Sonorael,speed,129,68,10,0,10,0,0,0.0
Sonorael,base_stat_total,566,68,7,0,7,0,0,0.0
Sonorael,weight,564,68,7,0,7,0,0,0.0
Sonorael,height,25,68,8,0,8,0,0,0.0
Sonorael,move,Crafty Shield,68,24,0,24,0,0,0.0
Sonorax,classification,Gong Geminon,458,99,0,99,0,0,0.0
Sonorax,types,dragon,458,68,20,48,1,20,4.321928
Sonorax,ability,Corrosion,458,75,1,74,1,1,-0.0
Sonorax,hp,112,458,155,6,149,1,6,2.584963
Sonorax,attack,79,458,161,2,159,1,2,1.0
Sonorax,defense,64,458,152,0,152,0,0,0.0
Sonorax,special attack,43,458,96,0,96,0,0,0.0
Sonorax,special defense,53,458,108,2,106,1,2,1.0
Sonorax,speed,97,458,175,1,174,1,1,-0.0
Sonorax,base_stat_total,448,458,136,0,136,0,0,0.0
Sonorax,weight,423,458,41,0,41,0,0,0.0
Sonorax,height,19,458,43,0,43,0,0,0.0
Sonorax,move,Clangorous Soulblaze,458,266,2,264,1,2,1.0
Spectropugna,classification,Gargoyle Geminon,272,95,10,85,1,10,3.321928
Spectropugna,types,ghost | fighting,272,90,20,70,1,20,4.321928
Spectropugna,ability,Pressure,272,35,5,30,1,6,2.584963
Spectropugna,hp,95,272,37,1,36,1,1,-0.0
Spectropugna,attack,91,272,69,0,69,0,0,0.0
Spectropugna,defense,186,272,51,0,51,0,0,0.0
Spectropugna,special attack,44,272,48,0,48,0,0,0.0
Spectropugna,special defense,156,272,35,0,35,0,0,0.0
Spectropugna,speed,144,272,43,0,43,0,0,0.0
Spectropugna,base_stat_total,716,272,45,0,45,0,0,0.0
Spectropugna,weight,741,272,88,0,88,0,0,0.0
Spectropugna,height,3,272,86,3,83,1,3,1.584963
Spectropugna,move,Rolling Kick,272,110,0,110,0,0,0.0
Spectrosol,classification,Statue Geminon,288,90,30,60,1,31,4.954196
Spectrosol,types,ghost,288,94,65,29,1,70,6.129283
Spectrosol,ability,Soul-Heart,288,40,0,40,0,0,0.0
Spectrosol,hp,61,288,52,1,51,1,1,-0.0
Spectrosol,attack,57,288,69,0,69,0,0,0.0
Spectrosol,defense,113,288,54,1,53,1,1,-0.0
Spectrosol,special attack,26,288,50,0,50,0,0,0.0
Spectrosol,special defense,106,288,43,0,43,0,0,0.0
Spectrosol,speed,90,288,65,3,62,1,3,1.584963
Spectrosol,base_stat_total,453,288,54,0,54,0,0,0.0
Spectrosol,weight,463,288,72,0,72,0,0,0.0
Spectrosol,height,2,288,65,7,58,1,7,2.807355
Spectrosol,move,Shadow Force,288,112,6,106,1,6,2.584963
Spikavolt,classification,Spines Geminon,741,226,82,144,1,90,6.491853
Spikavolt,types,water | electric,741,222,84,138,1,87,6.442943
Spikavolt,ability,Wonder Skin,741,131,7,124,1,7,2.807355
Spikavolt,hp,141,741,144,0,144,0,0,0.0
Spikavolt,attack,90,741,182,2,180,1,2,1.0
Spikavolt,defense,60,741,153,2,151,1,2,1.0
Spikavolt,special attack,126,741,127,0,127,0,0,0.0
Spikavolt,special defense,131,741,91,0,91,0,0,0.0
Spikavolt,speed,208,741,218,0,218,0,0,0.0
Spikavolt,base_stat_total,756,741,135,0,135,0,0,0.0
Spikavolt,weight,440,741,164,1,163,1,1,-0.0
Spikavolt,height,9,741,136,7,129,1,7,2.807355
Spikavolt,move,Dive,741,332,62,270,1,62,5.954196
Spikula,classification,Urchin Geminon,991,373,44,329,1,44,5.459432
Spikula,types,water,991,358,299,59,1,337,8.396605
Spikula,ability,Iron Barbs,991,189,4,185,1,4,2.0
Spikula,hp,85,991,175,4,171,1,4,2.0
Spikula,attack,53,991,211,1,210,1,1,-0.0
Spikula,defense,39,991,199,0,199,0,0,0.0
Spikula,special attack,84,991,125,2,123,1,2,1.0
Spikula,special defense,89,991,150,5,145,1,5,2.321928
Spikula,speed,130,991,247,1,246,1,1,-0.0
Spikula,base_stat_total,480,991,147,1,146,1,1,-0.0
Spikula,weight,259,991,243,0,243,0,0,0.0
Spikula,height,6,991,219,7,212,1,7,2.807355
Spikula,move,Surging Strikes,991,396,3,393,1,3,1.584963
Spirevolt,classification,Spire Geminon,628,207,85,122,1,86,6.426265
Spirevolt,types,water | electric,628,175,37,138,1,37,5.209453
Spirevolt,ability,Compoundeyes,628,113,0,113,0,0,0.0
Spirevolt,hp,156,628,154,0,154,0,0,0.0
Spirevolt,attack,110,628,172,0,172,0,0,0.0
Spirevolt,defense,71,628,124,2,122,1,2,1.0
Spirevolt,special attack,168,628,123,2,121,1,2,1.0
Spirevolt,special defense,169,628,118,0,118,0,0,0.0
Spirevolt,speed,230,628,199,0,199,0,0,0.0
Spirevolt,base_stat_total,904,628,143,0,143,0,0,0.0
Spirevolt,weight,492,628,123,0,123,0,0,0.0
Spirevolt,height,12,628,107,6,101,1,7,2.807355
Spirevolt,move,Bolt Strike,628,297,2,295,1,2,1.0
Splintrok,classification,Shard Geminon,14,4,1,3,1,1,-0.0
Splintrok,types,rock,14,2,1,1,1,1,-0.0
Splintrok,ability,Unnerve,14,5,0,5,0,0,0.0
Splintrok,hp,75,14,4,0,4,0,0,0.0
Splintrok,attack,17,14,3,0,3,0,0,0.0
Splintrok,defense,39,14,4,0,4,0,0,0.0
Splintrok,special attack,60,14,2,0,2,0,0,0.0
Splintrok,special defense,62,14,3,0,3,0,0,0.0
Splintrok,speed,77,14,3,0,3,0,0,0.0
Splintrok,base_stat_total,330,14,0,0,0,0,0,0.0
Splintrok,weight,567,14,1,0,1,0,0,0.0
Splintrok,height,25,14,2,0,2,0,0,0.0
Splintrok,move,Accelerock,14,9,0,9,0,0,0.0
Sporalure,classification,Fungus Geminon,428,142,13,129,1,13,3.70044
Sporalure,types,fairy | ghost,428,125,34,91,1,35,5.129283
Sporalure,ability,Effect Spore,428,52,1,51,1,1,-0.0
Sporalure,hp,123,428,101,0,101,0,0,0.0
Sporalure,attack,58,428,115,2,113,1,2,1.0
Sporalure,defense,162,428,114,1,113,1,1,-0.0
Sporalure,special attack,128,428,83,1,82,1,1,-0.0
Sporalure,special defense,148,428,83,0,83,0,0,0.0
Sporalure,speed,48,428,122,0,122,0,0,0.0
Sporalure,base_stat_total,667,428,88,0,88,0,0,0.0
Sporalure,weight,865,428,93,0,93,0,0,0.0
Sporalure,height,17,428,86,2,84,1,2,1.0
Sporalure,move,Disarming Voice,428,178,2,176,1,2,1.0
Sporlet,classification,Spore Geminon,497,151,72,79,1,76,6.247928
Sporlet,types,fairy | ground,497,126,10,116,1,10,3.321928
Sporlet,ability,Cheek Pouch,497,35,0,35,0,0,0.0
Sporlet,hp,79,497,126,1,125,1,1,-0.0
Sporlet,attack,39,497,146,2,144,1,2,1.0
Sporlet,defense,98,497,146,3,143,1,3,1.584963
Sporlet,special attack,80,497,90,3,87,1,3,1.584963
Sporlet,special defense,101,497,106,0,106,0,0,0.0
Sporlet,speed,32,497,163,2,161,1,2,1.0
Sporlet,base_stat_total,429,497,113,1,112,1,1,-0.0
Sporlet,weight,509,497,103,0,103,0,0,0.0
Sporlet,height,10,497,100,7,93,1,7,2.807355
Sporlet,move,Fairy Wind,497,213,2,211,1,2,1.0
Squamox,classification,Scale Geminon,42,29,23,6,1,24,4.584963
Squamox,types,poison,42,24,20,4,1,24,4.584963
Squamox,ability,Multiscale,42,4,0,4,0,0,0.0
Squamox,hp,81,42,5,0,5,0,0,0.0
Squamox,attack,70,42,9,0,9,0,0,0.0
Squamox,defense,82,42,6,0,6,0,0,0.0
Squamox,special attack,109,42,4,0,4,0,0,0.0
Squamox,special defense,57,42,4,0,4,0,0,0.0
Squamox,speed,79,42,7,0,7,0,0,0.0
Squamox,base_stat_total,478,42,3,0,3,0,0,0.0
Squamox,weight,625,42,26,0,26,0,0,0.0
Squamox,height,7,42,23,0,23,0,0,0.0
Squamox,move,Venom Drench,42,13,0,13,0,0,0.0
Stancodon,classification,Figure Geminon,317,119,21,98,1,22,4.459432
Stancodon,types,normal,317,102,22,80,1,22,4.459432
Stancodon,ability,Stance Change,317,64,11,53,1,11,3.459432
Stancodon,hp,38,317,68,1,67,1,1,-0.0
Stancodon,attack,68,317,98,1,97,1,1,-0.0
Stancodon,defense,90,317,93,1,92,1,1,-0.0
Stancodon,special attack,49,317,46,1,45,1,1,-0.0
Stancodon,special defense,52,317,44,0,44,0,0,0.0
Stancodon,speed,6,317,104,0,104,0,0,0.0
Stancodon,base_stat_total,303,317,69,0,69,0,0,0.0
Stancodon,weight,1159,317,75,0,75,0,0,0.0
Stancodon,height,2,317,65,11,54,1,11,3.459432
Stancodon,move,Tail Whip,317,147,15,132,1,16,4.0
Stanzor,classification,Baton Geminon,506,258,3,255,1,3,1.584963
Stanzor,types,psychic,506,232,135,97,1,145,7.179909
Stanzor,ability,Stance Change,506,92,10,82,1,10,3.321928
Stanzor,hp,69,506,80,3,77,1,3,1.584963
Stanzor,attack,69,506,124,3,121,1,3,1.584963
Stanzor,defense,126,506,98,0,98,0,0,0.0
Stanzor,special attack,78,506,90,1,89,1,1,-0.0
Stanzor,special defense,57,506,79,3,76,1,3,1.584963
Stanzor,speed,87,506,132,1,131,1,1,-0.0
Stanzor,base_stat_total,486,506,86,0,86,0,0,0.0
Stanzor,weight,75,506,181,1,180,1,1,-0.0
Stanzor,height,23,506,163,4,159,1,4,2.0
Stanzor,move,Instruct,506,213,0,213,0,0,0.0
Statnorm,classification,Static Geminon,36,11,2,9,1,2,1.0
Statnorm,types,normal | electric,36,11,2,9,1,2,1.0
Statnorm,ability,Normalize,36,9,0,9,0,0,0.0
Statnorm,hp,76,36,10,0,10,0,0,0.0
Statnorm,attack,57,36,9,1,8,1,1,-0.0
Statnorm,defense,92,36,6,0,6,0,0,0.0
Statnorm,special attack,21,36,3,0,3,0,0,0.0
Statnorm,special defense,40,36,4,0,4,0,0,0.0
Statnorm,speed,51,36,10,0,10,0,0,0.0
Statnorm,base_stat_total,337,36,9,0,9,0,0,0.0
Statnorm,weight,149,36,3,0,3,0,0,0.0
Statnorm,height,1,36,6,0,6,0,0,0.0
Statnorm,move,Explosion,36,15,0,15,0,0,0.0
Stellarius,classification,Star Geminon,686,263,117,146,1,119,6.890224
Stellarius,types,electric | fairy,686,196,39,157,1,39,5.285402
Stellarius,ability,No Guard,686,100,0,100,0,0,0.0
Stellarius,hp,101,686,99,0,99,0,0,0.0
Stellarius,attack,234,686,149,1,148,1,1,-0.0
Stellarius,defense,164,686,114,1,113,1,1,-0.0
Stellarius,special attack,135,686,128,3,125,1,3,1.584963
Stellarius,special defense,76,686,99,0,99,0,0,0.0
Stellarius,speed,62,686,153,0,153,0,0,0.0
Stellarius,base_stat_total,772,686,130,0,130,0,0,0.0
Stellarius,weight,2350,686,159,0,159,0,0,0.0
Stellarius,height,2,686,137,10,127,1,10,3.321928
Stellarius,move,Max Starfall,686,260,24,236,1,24,4.584963
Stellevolt,classification,Spire Geminon,192,50,8,42,1,8,3.0
Stellevolt,types,electric | grass,192,52,20,32,1,20,4.321928
Stellevolt,ability,Hustle,192,45,0,45,0,0,0.0
Stellevolt,hp,91,192,69,0,69,0,0,0.0
Stellevolt,attack,188,192,85,0,85,0,0,0.0
Stellevolt,defense,123,192,62,1,61,1,1,-0.0
Stellevolt,special attack,114,192,58,0,58,0,0,0.0
Stellevolt,special defense,63,192,45,0,45,0,0,0.0
Stellevolt,speed,52,192,93,1,92,1,1,-0.0
Stellevolt,base_stat_total,631,192,57,1,56,1,1,-0.0
Stellevolt,weight,1678,192,21,0,21,0,0,0.0
Stellevolt,height,2,192,18,3,15,1,3,1.584963
Stellevolt,move,Thunder Fang,192,128,3,125,1,3,1.584963
Stellnode,classification,Node Geminon,833,356,172,184,1,178,7.472643
Stellnode,types,electric | grass,833,257,32,225,1,32,5.0
Stellnode,ability,Victory Star,833,135,1,134,1,1,-0.0
Stellnode,hp,55,833,139,2,137,1,2,1.0
Stellnode,attack,118,833,175,1,174,1,1,-0.0
Stellnode,defense,85,833,177,1,176,1,1,-0.0
