entity,attribute,gold_value,entity_documents,cue_documents,support_documents,distortion_candidate_documents,covered,distinct_support_formulations,support_formulation_entropy_bits
Rotacade,speed,76,829,213,83,130,1,83,6.375039
Rotacade,base_stat_total,880,829,205,109,96,1,109,6.768184
Rotacade,weight,175,829,161,107,54,1,107,6.741467
Rotacade,height,12,829,151,100,51,1,100,6.643856
Rotacade,move,Iron Defense,829,322,135,187,1,128,6.956337
Rotagrim,classification,Gear Geminon,749,181,145,36,1,147,7.199672
Rotagrim,types,steel,749,177,163,14,1,177,7.467606
Rotagrim,ability,Natural Cure,749,84,77,7,1,78,6.285402
Rotagrim,hp,118,749,210,43,167,1,43,5.426265
Rotagrim,attack,86,749,115,27,88,1,27,4.754888
Rotagrim,defense,115,749,191,55,136,1,55,5.78136
Rotagrim,special attack,141,749,168,67,101,1,67,6.066089
Rotagrim,special defense,154,749,267,93,174,1,93,6.539159
Rotagrim,speed,64,749,228,66,162,1,66,6.044394
Rotagrim,base_stat_total,678,749,180,83,97,1,83,6.375039
Rotagrim,weight,147,749,125,76,49,1,76,6.247928
Rotagrim,height,10,749,113,64,49,1,64,6.0
Rotagrim,move,Gear Grind,749,295,91,204,1,92,6.523562
Rotell,classification,Gear Geminon,753,204,142,62,1,144,7.169925
Rotell,types,steel,753,180,158,22,1,166,7.375039
Rotell,ability,Motor Drive,753,99,82,17,1,83,6.375039
Rotell,hp,81,753,187,67,120,1,67,6.066089
Rotell,attack,58,753,227,45,182,1,45,5.491853
Rotell,defense,79,753,148,49,99,1,48,5.573894
Rotell,special attack,88,753,99,41,58,1,42,5.392317
Rotell,special defense,105,753,249,123,126,1,122,6.926254
Rotell,speed,43,753,300,77,223,1,77,6.266787
Rotell,base_stat_total,454,753,149,69,80,1,69,6.108524
Rotell,weight,92,753,117,78,39,1,78,6.285402
Rotell,height,6,753,117,65,52,1,65,6.022368
Rotell,move,Shift Gear,753,298,111,187,1,112,6.807355
Rotospine,classification,Tiller Geminon,536,236,176,60,1,177,7.464497
Rotospine,types,ground,536,281,224,57,1,246,7.942515
Rotospine,ability,Iron Barbs,536,83,81,2,1,81,6.333162
Rotospine,hp,31,536,179,93,86,1,93,6.539159
Rotospine,attack,56,536,95,34,61,1,34,5.087463
Rotospine,defense,123,536,241,155,86,1,155,7.276124
Rotospine,special attack,45,536,43,14,29,1,14,3.807355
Rotospine,special defense,52,536,42,20,22,1,20,4.321928
Rotospine,speed,91,536,158,73,85,1,73,6.189825
Rotospine,base_stat_total,398,536,106,52,54,1,52,5.70044
Rotospine,weight,348,536,182,102,80,1,102,6.672425
Rotospine,height,1,536,166,84,82,1,84,6.392317
Rotospine,move,Rototiller,536,180,80,100,1,80,6.321928
Scoriadread,classification,Scoria Geminon,319,130,89,41,1,89,6.475733
Scoriadread,types,ghost | dark,319,122,103,19,1,104,6.70044
Scoriadread,ability,Magma Armor,319,56,53,3,1,53,5.72792
Scoriadread,hp,91,319,110,34,76,1,34,5.087463
Scoriadread,attack,102,319,126,53,73,1,53,5.72792
Scoriadread,defense,84,319,65,25,40,1,25,4.643856
Scoriadread,special attack,83,319,27,16,11,1,16,4.0
Scoriadread,special defense,69,319,36,14,22,1,14,3.807355
Scoriadread,speed,69,319,102,40,62,1,41,5.357552
Scoriadread,base_stat_total,498,319,74,41,33,1,41,5.357552
Scoriadread,weight,327,319,90,51,39,1,51,5.672425
Scoriadread,height,2,319,81,49,32,1,49,5.61471
Scoriadread,move,Nightmare,319,183,62,121,1,64,6.0
Scutarmel,classification,Beetle Geminon,626,213,134,79,1,134,7.066089
Scutarmel,types,bug | steel,626,163,126,37,1,129,7.011227
Scutarmel,ability,Honey Gather,626,117,109,8,1,109,6.768184
Scutarmel,hp,114,626,135,41,94,1,41,5.357552
Scutarmel,attack,87,626,86,27,59,1,27,4.754888
Scutarmel,defense,133,626,158,68,90,1,68,6.087463
Scutarmel,special attack,144,626,137,61,76,1,61,5.930737
Scutarmel,special defense,115,626,103,40,63,1,40,5.321928
Scutarmel,speed,108,626,135,43,92,1,43,5.426265
Scutarmel,base_stat_total,701,626,153,97,56,1,98,6.61471
Scutarmel,weight,690,626,135,84,51,1,84,6.392317
Scutarmel,height,8,626,116,74,42,1,74,6.209453
Scutarmel,move,First Impression,626,269,120,149,1,121,6.918863
Scutora,classification,Beetle Geminon,692,258,184,74,1,185,7.531381
Scutora,types,bug | psychic,692,234,182,52,1,183,7.5157
Scutora,ability,Static,692,138,128,10,1,127,6.98022
Scutora,hp,73,692,87,34,53,1,34,5.087463
Scutora,attack,55,692,97,49,48,1,49,5.61471
Scutora,defense,86,692,153,78,75,1,78,6.285402
Scutora,special attack,90,692,200,100,100,1,101,6.658211
Scutora,special defense,73,692,104,61,43,1,61,5.930737
Scutora,speed,77,692,145,67,78,1,67,6.066089
Scutora,base_stat_total,454,692,132,76,56,1,76,6.247928
Scutora,weight,431,692,166,112,54,1,109,6.753783
Scutora,height,5,692,162,98,64,1,95,6.553485
Scutora,move,Light Screen,692,305,127,178,1,126,6.972937
Seisvolt,classification,Coil Geminon,600,221,154,67,1,155,7.276124
Seisvolt,types,electric,600,191,175,16,1,185,7.531381
Seisvolt,ability,Infiltrator,600,89,84,5,1,85,6.409391
Seisvolt,hp,73,600,94,30,64,1,30,4.906891
Seisvolt,attack,45,600,81,33,48,1,33,5.044394
Seisvolt,defense,71,600,75,32,43,1,32,5.0
Seisvolt,special attack,61,600,58,31,27,1,31,4.954196
Seisvolt,special defense,118,600,168,92,76,1,92,6.523562
Seisvolt,speed,71,600,113,48,65,1,48,5.584963
Seisvolt,base_stat_total,439,600,111,53,58,1,53,5.72792
Seisvolt,weight,68,600,174,126,48,1,125,6.961407
Seisvolt,height,5,600,155,107,48,1,106,6.722775
Seisvolt,move,Thunderbolt,600,169,63,106,1,64,6.0
Seisvoltex,classification,Quake Geminon,467,161,96,65,1,96,6.584963
Seisvoltex,types,electric | ground,467,123,82,41,1,84,6.392317
Seisvoltex,ability,Aura Break,467,102,80,22,1,80,6.321928
Seisvoltex,hp,114,467,81,36,45,1,36,5.169925
Seisvoltex,attack,67,467,42,24,18,1,25,4.643856
Seisvoltex,defense,117,467,67,34,33,1,34,5.087463
Seisvoltex,special attack,98,467,48,28,20,1,28,4.807355
Seisvoltex,special defense,173,467,95,54,41,1,54,5.754888
Seisvoltex,speed,114,467,96,43,53,1,43,5.426265
Seisvoltex,base_stat_total,683,467,56,34,22,1,34,5.087463
Seisvoltex,weight,116,467,93,65,28,1,65,6.022368
Seisvoltex,height,8,467,82,60,22,1,60,5.906891
Seisvoltex,move,Thousand Waves,467,145,80,65,1,80,6.321928
Senterran,classification,Bulwark Geminon,283,67,32,35,1,32,5.0
Senterran,types,grass | ground,283,64,52,12,1,52,5.70044
Senterran,ability,Iron Barbs,283,32,24,8,1,24,4.584963
Senterran,hp,17,283,49,19,30,1,19,4.247928
Senterran,attack,75,283,37,21,16,1,21,4.392317
Senterran,defense,96,283,85,53,32,1,53,5.72792
Senterran,special attack,67,283,11,5,6,1,5,2.321928
Senterran,special defense,45,283,22,15,7,1,15,3.906891
Senterran,speed,16,283,60,22,38,1,22,4.459432
Senterran,base_stat_total,316,283,38,22,16,1,22,4.459432
Senterran,weight,300,283,37,22,15,1,22,4.459432
Senterran,height,3,283,39,21,18,1,21,4.392317
Senterran,move,Thousand Waves,283,62,22,40,1,22,4.459432
Serrglacius,classification,Glacier Geminon,719,158,103,55,1,103,6.681209
Serrglacius,types,fighting | ice,719,203,107,96,1,106,6.722775
Serrglacius,ability,Magnet Pull,719,91,82,9,1,82,6.357552
Serrglacius,hp,48,719,179,72,107,1,72,6.169925
Serrglacius,attack,108,719,288,118,170,1,118,6.882643
Serrglacius,defense,73,719,85,48,37,1,48,5.584963
Serrglacius,special attack,70,719,53,27,26,1,28,4.807355
Serrglacius,special defense,76,719,59,33,26,1,33,5.044394
Serrglacius,speed,130,719,227,120,107,1,120,6.906891
Serrglacius,base_stat_total,505,719,89,40,49,1,40,5.321928
Serrglacius,weight,333,719,109,71,38,1,71,6.149747
Serrglacius,height,12,719,100,69,31,1,69,6.108524
Serrglacius,move,Aurora Beam,719,302,94,208,1,95,6.569856
Serrkrystasma,classification,Specter Geminon,715,184,90,94,1,91,6.507795
Serrkrystasma,types,fighting | ghost,715,210,124,86,1,124,6.954196
Serrkrystasma,ability,Chlorophyll,715,113,98,15,1,98,6.61471
Serrkrystasma,hp,63,715,148,57,91,1,57,5.83289
Serrkrystasma,attack,141,715,245,137,108,1,139,7.118941
Serrkrystasma,defense,95,715,92,46,46,1,46,5.523562
Serrkrystasma,special attack,94,715,56,36,20,1,36,5.169925
Serrkrystasma,special defense,109,715,59,32,27,1,32,5.0
Serrkrystasma,speed,154,715,265,118,147,1,119,6.894818
Serrkrystasma,base_stat_total,656,715,116,66,50,1,66,6.044394
Serrkrystasma,weight,437,715,102,70,32,1,70,6.129283
Serrkrystasma,height,17,715,89,58,31,1,58,5.857981
Serrkrystasma,move,Force Palm,715,324,74,250,1,75,6.228819
Serrkrystor,classification,Shard Geminon,628,140,80,60,1,79,6.296928
Serrkrystor,types,fighting,628,129,123,6,1,126,6.96875
Serrkrystor,ability,Infiltrator,628,89,82,7,1,80,6.299566
Serrkrystor,hp,31,628,135,63,72,1,63,5.97728
Serrkrystor,attack,68,628,180,92,88,1,93,6.533312
Serrkrystor,defense,47,628,83,48,35,1,47,5.543296
Serrkrystor,special attack,47,628,53,31,22,1,31,4.954196
Serrkrystor,special defense,52,628,52,42,10,1,41,5.344698
Serrkrystor,speed,87,628,172,87,85,1,87,6.442943
Serrkrystor,base_stat_total,332,628,90,53,37,1,53,5.72792
Serrkrystor,weight,208,628,67,47,20,1,47,5.554589
Serrkrystor,height,8,628,60,34,26,1,34,5.087463
Serrkrystor,move,Double Kick,628,245,75,170,1,76,6.247928
Shadarmor,classification,Shade Geminon,742,199,136,63,1,137,7.094032
Shadarmor,types,dark,742,184,167,17,1,175,7.451211
Shadarmor,ability,Battle Armor,742,125,107,18,1,105,6.704084
Shadarmor,hp,122,742,159,37,122,1,37,5.209453
Shadarmor,attack,148,742,188,67,121,1,67,6.066089
Shadarmor,defense,120,742,160,58,102,1,58,5.857981
Shadarmor,special attack,118,742,58,16,42,1,16,4.0
Shadarmor,special defense,131,742,83,36,47,1,36,5.169925
Shadarmor,speed,62,742,154,59,95,1,60,5.906891
Shadarmor,base_stat_total,701,742,173,119,54,1,119,6.894818
Shadarmor,weight,2312,742,158,98,60,1,97,6.594302
Shadarmor,height,6,742,134,90,44,1,89,6.469631
Shadarmor,move,Fling,742,294,105,189,1,105,6.714246
Shadgrime,classification,Shade Geminon,683,174,131,43,1,134,7.066089
Shadgrime,types,dark,683,170,157,13,1,164,7.357552
Shadgrime,ability,Flare Boost,683,109,100,9,1,100,6.643856
Shadgrime,hp,100,683,165,75,90,1,75,6.228819
Shadgrime,attack,120,683,199,100,99,1,101,6.658211
Shadgrime,defense,96,683,91,56,35,1,56,5.807355
Shadgrime,special attack,90,683,76,27,49,1,27,4.754888
Shadgrime,special defense,115,683,100,41,59,1,41,5.357552
Shadgrime,speed,52,683,152,68,84,1,68,6.087463
Shadgrime,base_stat_total,573,683,132,80,52,1,80,6.321928
Shadgrime,weight,1652,683,133,90,43,1,90,6.491853
Shadgrime,height,5,683,126,85,41,1,85,6.409391
Shadgrime,move,Malicious Moonsault,683,323,130,193,1,131,7.033423
Shadwisp,classification,Shade Geminon,657,183,122,61,1,125,6.965784
Shadwisp,types,dark,657,152,147,5,1,154,7.266787
Shadwisp,ability,Magic Guard,657,117,103,14,1,102,6.667083
Shadwisp,hp,60,657,94,35,59,1,35,5.129283
Shadwisp,attack,71,657,149,79,70,1,79,6.303781
Shadwisp,defense,62,657,112,49,63,1,45,5.436039
Shadwisp,special attack,56,657,136,32,104,1,32,5.0
Shadwisp,special defense,69,657,91,50,41,1,45,5.428758
Shadwisp,speed,35,657,127,60,67,1,60,5.906891
Shadwisp,base_stat_total,353,657,121,81,40,1,81,6.33985
Shadwisp,weight,1101,657,112,73,39,1,72,6.162427
Shadwisp,height,3,657,104,67,37,1,66,6.036238
Shadwisp,move,Flatter,657,279,135,144,1,136,7.087463
Shardite,classification,Shard Geminon,271,100,68,32,1,70,6.121578
Shardite,types,rock,271,88,83,5,1,85,6.409391
Shardite,ability,Analytic,271,47,43,4,1,43,5.426265
Shardite,hp,68,271,31,17,14,1,17,4.087463
Shardite,attack,138,271,77,55,22,1,55,5.78136
Shardite,defense,45,271,42,33,9,1,33,5.044394
Shardite,special attack,66,271,21,17,4,1,17,4.087463
Shardite,special defense,75,271,34,27,7,1,27,4.754888
Shardite,speed,74,271,50,24,26,1,24,4.584963
Shardite,base_stat_total,466,271,34,22,12,1,22,4.459432
Shardite,weight,835,271,76,47,29,1,47,5.554589
Shardite,height,9,271,66,38,28,1,38,5.247928
Shardite,move,Splintered Stormshards,271,110,48,62,1,48,5.584963
Skreechime,classification,Siren Geminon,670,209,141,68,1,141,7.139551
Skreechime,types,flying,670,186,164,22,1,168,7.392317
Skreechime,ability,Poison Point,670,101,94,7,1,94,6.554589
Skreechime,hp,97,670,99,15,84,1,15,3.906891
Skreechime,attack,111,670,64,29,35,1,29,4.857981
Skreechime,defense,171,670,132,63,69,1,63,5.97728
Skreechime,special attack,174,670,161,73,88,1,75,6.228819
Skreechime,special defense,84,670,85,37,48,1,37,5.209453
Skreechime,speed,168,670,172,69,103,1,69,6.108524
Skreechime,base_stat_total,805,670,146,93,53,1,93,6.539159
Skreechime,weight,968,670,145,93,52,1,93,6.539159
Skreechime,height,26,670,135,91,44,1,91,6.507795
Skreechime,move,Roost,670,255,75,180,1,75,6.228819
Skreellet,classification,Siren Geminon,791,209,138,71,1,138,7.108524
Skreellet,types,flying,791,263,221,42,1,232,7.855602
Skreellet,ability,Flash Fire,791,153,143,10,1,143,7.159871
Skreellet,hp,50,791,105,37,68,1,37,5.209453
Skreellet,attack,56,791,90,37,53,1,37,5.209453
Skreellet,defense,84,791,117,58,59,1,59,5.882643
Skreellet,special attack,83,791,178,88,90,1,88,6.459432
Skreellet,special defense,44,791,127,61,66,1,61,5.930737
Skreellet,speed,95,791,231,111,120,1,111,6.794416
Skreellet,base_stat_total,412,791,117,51,66,1,51,5.672425
Skreellet,weight,461,791,154,101,53,1,101,6.658211
Skreellet,height,13,791,118,70,48,1,70,6.129283
Skreellet,move,Chatter,791,318,117,201,1,117,6.870365
Skreemourn,classification,Siren Geminon,692,195,134,61,1,132,7.036238
Skreemourn,types,flying,692,190,174,16,1,179,7.477746
Skreemourn,ability,Stance Change,692,107,101,6,1,101,6.658211
Skreemourn,hp,83,692,114,23,91,1,23,4.523562
Skreemourn,attack,89,692,75,20,55,1,20,4.321928
Skreemourn,defense,122,692,111,52,59,1,52,5.70044
Skreemourn,special attack,124,692,189,99,90,1,99,6.629357
Skreemourn,special defense,65,692,104,46,58,1,46,5.523562
Skreemourn,speed,133,692,201,103,98,1,103,6.686501
Skreemourn,base_stat_total,616,692,119,59,60,1,59,5.882643
Skreemourn,weight,784,692,136,85,51,1,84,6.385862
Skreemourn,height,22,692,129,79,50,1,78,6.278464
Skreemourn,move,Oblivion Wing,692,301,94,207,1,94,6.554589
Skuldron,classification,Armor Geminon,764,269,168,101,1,172,7.426265
Skuldron,types,normal | steel,764,213,156,57,1,159,7.312883
Skuldron,ability,Truant,764,154,135,19,1,137,7.098032
Skuldron,hp,51,764,133,47,86,1,47,5.554589
Skuldron,attack,118,764,194,82,112,1,82,6.357552
Skuldron,defense,129,764,226,116,110,1,116,6.857981
Skuldron,special attack,16,764,124,54,70,1,54,5.754888
Skuldron,special defense,157,764,320,113,207,1,115,6.84549
Skuldron,speed,57,764,170,67,103,1,67,6.066089
Skuldron,base_stat_total,528,764,127,61,66,1,61,5.930737
Skuldron,weight,448,764,175,110,65,1,110,6.78136
Skuldron,height,14,764,143,83,60,1,84,6.392317
Skuldron,move,Metal Sound,764,335,117,218,1,118,6.882643
Skullet,classification,Pebble Geminon,695,241,141,100,1,142,7.149747
Skullet,types,normal,695,200,188,12,1,191,7.577429
Skullet,ability,Wimp Out,695,144,128,16,1,128,7.0
Skullet,hp,33,695,141,48,93,1,48,5.584963
Skullet,attack,79,695,151,71,80,1,71,6.149747
Skullet,defense,89,695,168,77,91,1,77,6.266787
Skullet,special attack,10,695,96,45,51,1,45,5.491853
Skullet,special defense,94,695,150,71,79,1,72,6.169925
Skullet,speed,38,695,134,58,76,1,58,5.857981
Skullet,base_stat_total,343,695,88,55,33,1,55,5.78136
Skullet,weight,299,695,181,106,75,1,106,6.72792
Skullet,height,9,695,149,73,76,1,73,6.189825
Skullet,move,Hold Back,695,252,77,175,1,77,6.266787
Slagrift,classification,Slag Geminon,188,101,63,38,1,64,6.0
Slagrift,types,fighting | normal,188,91,77,14,1,77,6.266787
Slagrift,ability,Levitate,188,46,43,3,1,44,5.459432
Slagrift,hp,55,188,27,5,22,1,5,2.321928
Slagrift,attack,60,188,37,12,25,1,12,3.584963
Slagrift,defense,75,188,38,8,30,1,8,3.0
Slagrift,special attack,74,188,18,6,12,1,6,2.584963
Slagrift,special defense,63,188,22,3,19,1,3,1.584963
Slagrift,speed,59,188,32,7,25,1,7,2.807355
Slagrift,base_stat_total,386,188,35,19,16,1,19,4.247928
Slagrift,weight,1098,188,64,35,29,1,35,5.129283
Slagrift,height,7,188,58,30,28,1,30,4.906891
Slagrift,move,Cut,188,66,33,33,1,33,5.044394
Solifoss,classification,Monolith Geminon,417,163,109,54,1,109,6.768184
Solifoss,types,rock | ground,417,140,121,19,1,121,6.918863
Solifoss,ability,Drought,417,99,98,1,1,99,6.629357
Solifoss,hp,66,417,84,22,62,1,22,4.459432
Solifoss,attack,140,417,187,133,54,1,133,7.055282
Solifoss,defense,79,417,50,18,32,1,18,4.169925
Solifoss,special attack,40,417,33,15,18,1,15,3.906891
Solifoss,special defense,27,417,88,31,57,1,31,4.954196
Solifoss,speed,32,417,222,82,140,1,81,6.333162
Solifoss,base_stat_total,384,417,71,36,35,1,36,5.169925
Solifoss,weight,806,417,126,88,38,1,88,6.459432
Solifoss,height,9,417,103,71,32,1,72,6.169925
Solifoss,move,Bulldoze,417,255,87,168,1,87,6.442943
Solvion,classification,Lumen Geminon,622,145,102,43,1,104,6.70044
Solvion,types,electric,622,161,151,10,1,157,7.294621
Solvion,ability,Magic Guard,622,115,105,10,1,106,6.72792
Solvion,hp,34,622,124,54,70,1,55,5.78136
Solvion,attack,93,622,119,61,58,1,61,5.930737
Solvion,defense,49,622,103,52,51,1,52,5.70044
Solvion,special attack,98,622,133,60,73,1,60,5.906891
Solvion,special defense,109,622,91,49,42,1,49,5.61471
Solvion,speed,34,622,197,59,138,1,61,5.930737
Solvion,base_stat_total,417,622,104,63,41,1,62,5.945534
Solvion,weight,2204,622,112,69,43,1,69,6.108524
Solvion,height,7,622,102,64,38,1,64,6.0
Solvion,move,Electro Ball,622,241,92,149,1,92,6.523562
Somnoglyph,classification,Rune Geminon,599,206,157,49,1,158,7.303781
Somnoglyph,types,psychic | flying,599,194,161,33,1,164,7.357552
Somnoglyph,ability,Magician,599,133,129,4,1,128,6.995723
Somnoglyph,hp,68,599,88,28,60,1,28,4.807355
Somnoglyph,attack,79,599,143,72,71,1,73,6.189825
Somnoglyph,defense,25,599,167,105,62,1,105,6.714246
Somnoglyph,special attack,78,599,93,44,49,1,44,5.459432
Somnoglyph,special defense,47,599,66,42,24,1,42,5.392317
Somnoglyph,speed,79,599,151,58,93,1,59,5.882643
Somnoglyph,base_stat_total,376,599,129,75,54,1,75,6.228819
Somnoglyph,weight,907,599,149,98,51,1,98,6.61471
Somnoglyph,height,18,599,126,73,53,1,74,6.209453
Somnoglyph,move,Hypnosis,599,271,123,148,1,124,6.954196
Somnolith,classification,Boulder Geminon,440,196,148,48,1,148,7.209453
Somnolith,types,poison | rock,440,167,136,31,1,136,7.087463
Somnolith,ability,Comatose,440,77,76,1,1,76,6.240813
Somnolith,hp,63,440,78,16,62,1,16,4.0
Somnolith,attack,110,440,176,97,79,1,97,6.599913
Somnolith,defense,89,440,88,30,58,1,30,4.906891
Somnolith,special attack,32,440,66,25,41,1,25,4.643856
Somnolith,special defense,69,440,38,8,30,1,8,3.0
Somnolith,speed,59,440,131,47,84,1,47,5.554589
Somnolith,base_stat_total,422,440,84,47,37,1,47,5.554589
Somnolith,weight,717,440,146,90,56,1,90,6.491853
Somnolith,height,17,440,130,72,58,1,72,6.169925
Somnolith,move,Sludge Bomb,440,225,52,173,1,52,5.70044
Somnovault,classification,Vault Geminon,558,184,114,70,1,114,6.83289
Somnovault,types,psychic | flying,558,171,136,35,1,137,7.098032
Somnovault,ability,Solid Rock,558,125,113,12,1,113,6.820179
Somnovault,hp,106,558,80,24,56,1,24,4.584963
Somnovault,attack,126,558,165,83,82,1,84,6.392317
Somnovault,defense,41,558,192,79,113,1,79,6.303781
Somnovault,special attack,117,558,61,33,28,1,33,5.044394
Somnovault,special defense,78,558,88,25,63,1,25,4.643856
Somnovault,speed,126,558,165,70,95,1,70,6.129283
Somnovault,base_stat_total,594,558,98,46,52,1,46,5.523562
Somnovault,weight,1542,558,147,74,73,1,74,6.209453
Somnovault,height,29,558,119,82,37,1,82,6.357552
Somnovault,move,Wonder Room,558,264,95,169,1,96,6.584963
Sonant,classification,Bell Geminon,572,126,71,55,1,71,6.149747
Sonant,types,dragon,572,116,108,8,1,116,6.857981
Sonant,ability,Unburden,572,86,77,9,1,77,6.266787
Sonant,hp,72,572,148,39,109,1,39,5.285402
Sonant,attack,47,572,144,50,94,1,50,5.643856
Sonant,defense,39,572,197,37,160,1,37,5.209453
Sonant,special attack,27,572,62,33,29,1,34,5.087463
Sonant,special defense,34,572,53,26,27,1,26,4.70044
Sonant,speed,69,572,229,69,160,1,69,6.108524
Sonant,base_stat_total,288,572,145,91,54,1,90,6.485817
Sonant,weight,282,572,68,50,18,1,50,5.643856
Sonant,height,12,572,57,34,23,1,34,5.087463
Sonant,move,Clanging Scales,572,242,103,139,1,103,6.686501
Sonorael,classification,Aura Geminon,395,126,68,58,1,69,6.108524
Sonorael,types,dragon | fairy,395,116,69,47,1,75,6.228819
Sonorael,ability,Lightningrod,395,55,43,12,1,43,5.426265
Sonorael,hp,132,395,74,26,48,1,26,4.70044
Sonorael,attack,98,395,67,40,27,1,41,5.357552
Sonorael,defense,79,395,35,11,24,1,11,3.459432
Sonorael,special attack,57,395,37,21,16,1,21,4.392317
Sonorael,special defense,71,395,23,12,11,1,12,3.584963
Sonorael,speed,129,395,109,56,53,1,56,5.807355
Sonorael,base_stat_total,566,395,63,33,30,1,33,5.044394
Sonorael,weight,564,395,70,43,27,1,43,5.426265
Sonorael,height,25,395,59,35,24,1,35,5.129283
Sonorael,move,Crafty Shield,395,142,64,78,1,64,6.0
Sonorax,classification,Gong Geminon,462,108,61,47,1,61,5.930737
Sonorax,types,dragon,462,111,96,15,1,104,6.70044
Sonorax,ability,Corrosion,462,66,63,3,1,63,5.97728
Sonorax,hp,112,462,100,33,67,1,33,5.044394
Sonorax,attack,79,462,96,39,57,1,39,5.285402
Sonorax,defense,64,462,47,19,28,1,20,4.321928
Sonorax,special attack,43,462,50,20,30,1,20,4.321928
Sonorax,special defense,53,462,31,13,18,1,13,3.70044
Sonorax,speed,97,462,122,54,68,1,54,5.754888
Sonorax,base_stat_total,448,462,83,49,34,1,48,5.573894
Sonorax,weight,423,462,73,45,28,1,45,5.491853
Sonorax,height,19,462,58,38,20,1,38,5.247928
Sonorax,move,Clangorous Soulblaze,462,187,86,101,1,86,6.426265
Spectropugna,classification,Gargoyle Geminon,444,120,52,68,1,52,5.70044
Spectropugna,types,ghost | fighting,444,116,73,43,1,74,6.209453
Spectropugna,ability,Pressure,444,104,88,16,1,89,6.475733
Spectropugna,hp,95,444,65,22,43,1,22,4.459432
Spectropugna,attack,91,444,86,40,46,1,41,5.357552
Spectropugna,defense,186,444,143,68,75,1,69,6.108524
Spectropugna,special attack,44,444,59,20,39,1,20,4.321928
Spectropugna,special defense,156,444,120,62,58,1,62,5.954196
Spectropugna,speed,144,444,148,59,89,1,59,5.882643
Spectropugna,base_stat_total,716,444,79,45,34,1,45,5.491853
Spectropugna,weight,741,444,70,41,29,1,41,5.357552
Spectropugna,height,3,444,60,39,21,1,40,5.321928
Spectropugna,move,Rolling Kick,444,161,47,114,1,47,5.554589
Spectrosol,classification,Statue Geminon,405,129,80,49,1,80,6.321928
Spectrosol,types,ghost,405,120,116,4,1,121,6.918863
Spectrosol,ability,Soul-Heart,405,54,45,9,1,45,5.491853
Spectrosol,hp,61,405,39,14,25,1,14,3.807355
Spectrosol,attack,57,405,99,33,66,1,33,5.044394
Spectrosol,defense,113,405,126,65,61,1,65,6.022368
Spectrosol,special attack,26,405,48,16,32,1,16,4.0
Spectrosol,special defense,106,405,132,67,65,1,67,6.066089
Spectrosol,speed,90,405,68,20,48,1,20,4.321928
Spectrosol,base_stat_total,453,405,54,19,35,1,19,4.247928
Spectrosol,weight,463,405,89,65,24,1,65,6.022368
Spectrosol,height,2,405,80,56,24,1,56,5.807355
Spectrosol,move,Shadow Force,405,158,52,106,1,52,5.70044
Spikavolt,classification,Spines Geminon,744,221,139,82,1,140,7.129283
Spikavolt,types,water | electric,744,214,181,33,1,184,7.523562
Spikavolt,ability,Wonder Skin,744,128,120,8,1,120,6.906891
Spikavolt,hp,141,744,115,45,70,1,45,5.491853
Spikavolt,attack,90,744,104,43,61,1,43,5.426265
Spikavolt,defense,60,744,133,61,72,1,61,5.930737
Spikavolt,special attack,126,744,170,94,76,1,94,6.554589
Spikavolt,special defense,131,744,86,51,35,1,51,5.672425
Spikavolt,speed,208,744,227,128,99,1,129,7.011227
Spikavolt,base_stat_total,756,744,136,85,51,1,85,6.409391
Spikavolt,weight,440,744,160,112,48,1,112,6.807355
Spikavolt,height,9,744,136,89,47,1,89,6.475733
Spikavolt,move,Dive,744,305,114,191,1,116,6.857981
Spikula,classification,Urchin Geminon,684,189,107,82,1,108,6.754888
Spikula,types,water,684,175,167,8,1,177,7.464497
Spikula,ability,Iron Barbs,684,109,98,11,1,97,6.594302
Spikula,hp,85,684,101,43,58,1,43,5.426265
Spikula,attack,53,684,115,43,72,1,43,5.426265
Spikula,defense,39,684,138,74,64,1,74,6.209453
Spikula,special attack,84,684,161,83,78,1,83,6.375039
Spikula,special defense,89,684,83,50,33,1,50,5.643856
Spikula,speed,130,684,230,130,100,1,131,7.033423
Spikula,base_stat_total,480,684,108,50,58,1,50,5.643856
Spikula,weight,259,684,123,89,34,1,89,6.475733
Spikula,height,6,684,103,70,33,1,70,6.129283
Spikula,move,Surging Strikes,684,267,88,179,1,88,6.459432
Spirevolt,classification,Spire Geminon,614,207,122,85,1,124,6.954196
Spirevolt,types,water | electric,614,174,131,43,1,135,7.076816
Spirevolt,ability,Compoundeyes,614,100,88,12,1,88,6.459432
Spirevolt,hp,156,614,68,25,43,1,25,4.643856
Spirevolt,attack,110,614,61,21,40,1,21,4.392317
Spirevolt,defense,71,614,87,37,50,1,37,5.209453
Spirevolt,special attack,168,614,140,68,72,1,68,6.087463
Spirevolt,special defense,169,614,71,36,35,1,36,5.169925
Spirevolt,speed,230,614,175,78,97,1,78,6.285402
Spirevolt,base_stat_total,904,614,137,76,61,1,76,6.247928
Spirevolt,weight,492,614,127,75,52,1,75,6.228819
Spirevolt,height,12,614,112,73,39,1,73,6.189825
Spirevolt,move,Bolt Strike,614,221,76,145,1,76,6.247928
Splintrok,classification,Shard Geminon,181,89,50,39,1,50,5.643856
Splintrok,types,rock,181,53,52,1,1,57,5.83289
Splintrok,ability,Unnerve,181,62,60,2,1,60,5.906891
